construct,genotype,mouse_id,session_nr,block_nr,trial_nr,trialtype,UR norm,validity,CR onset,CR peakamp,CR peaktime,CR hp amp,CR hp time,ISI peakamp,ISI peaktime,ISI hp amp,ISI hp time,Amp at time X,No peaks CR,No peaks ISI,FFT
c57bl6cage,ce,2721,5,12,11,csonly_280ms,2.685,valid,,,,,,-0.003,1441.6,-0.003,1440,-0.033,0,36,
c57bl6cage,ce,2721,5,13,11,csonly_280ms,2.685,valid,,,,,,0.061,1460,0.061,1460,-0.006,0,21,
c57bl6cage,ce,2721,5,14,11,csonly_280ms,2.685,invalid,,,,,,0.023,973,0.044,510,-0.008,0,18,
c57bl6cage,ce,2721,5,15,11,csonly_280ms,2.685,invalid,,,,,,-0.023,751,-0.001,510,-0.023,0,26,
c57bl6cage,ce,2721,5,16,11,csonly_280ms,2.685,invalid,,,,,,-0.097,1198.3,-0.008,510,-0.135,0,16,
c57bl6cage,ce,2721,5,17,11,csonly_280ms,2.685,valid,,,,,,0.054,965,0.053,960,0.005,0,24,
c57bl6cage,ce,2721,5,18,11,csonly_280ms,2.685,valid,,,,,,0.07,1465,0.069,1460,0.013,0,30,
c57bl6cage,ce,2721,5,19,11,csonly_280ms,2.685,valid,,,,,,0.007,1340,0.007,1340,-0.008,0,19,
c57bl6cage,ce,2721,5,20,11,csonly_280ms,2.685,valid,,,,,,-0.002,955,-0.003,910,-0.01,0,17,
c57bl6cage,ce,2721,6,1,11,csonly_280ms,2.171,invalid,,,,,,0.021,1365,0.021,1260,-0.003,0,27,
c57bl6cage,ce,2721,6,2,11,csonly_280ms,2.171,valid,,,,,,0.09,527.3,0.087,530,-0.032,0,27,
c57bl6cage,ce,2721,6,3,11,csonly_280ms,2.171,valid,,,,,,0.013,1350,0.013,1350,-0.001,0,27,
c57bl6cage,ce,2721,6,4,11,csonly_280ms,2.171,valid,690,0.211,720.3,0.21,720,0.211,720.3,0.21,720,0.086,2,15,44.5
c57bl6cage,ce,2721,6,5,11,csonly_280ms,2.171,valid,,,,,,0.016,1205,0.011,750,0.011,0,24,
c57bl6cage,ce,2721,6,6,11,csonly_280ms,2.171,valid,,,,,,0.025,1460,0.025,1460,-0.025,0,23,
c57bl6cage,ce,2721,6,7,11,csonly_280ms,2.171,valid,,,,,,0.099,901.8,0.098,900,-0.022,0,30,
c57bl6cage,ce,2721,6,8,11,csonly_280ms,2.171,valid,,,,,,0.014,1480,0.014,1480,0.005,0,32,
c57bl6cage,ce,2721,6,9,11,csonly_280ms,2.171,invalid,700,0.236,760,0.236,760,0.236,760,0.236,760,0.209,12,18,221.8
c57bl6cage,ce,2721,6,10,11,csonly_280ms,2.171,valid,760,0.101,816.7,,,0.101,816.7,0.098,820,-0.026,1,22,
c57bl6cage,ce,2721,6,11,11,csonly_280ms,2.171,valid,,,,,,0.003,610,0.003,610,-0.011,0,21,
c57bl6cage,ce,2721,6,12,11,csonly_280ms,2.171,valid,,,,,,0.001,1325,0.001,1280,-0.009,0,20,
c57bl6cage,ce,2721,6,13,11,csonly_280ms,2.171,valid,,,,,,0.063,1329.4,0.063,1330,-0.002,0,28,
c57bl6cage,ce,2721,6,14,11,csonly_280ms,2.171,valid,570,0.131,736.9,0.123,740,0.131,736.9,0.123,740,0.004,1,27,
c57bl6cage,ce,2721,6,15,11,csonly_280ms,2.171,invalid,510,0.187,518.6,0.187,520,0.187,518.6,0.187,520,0.035,6,23,324.3
c57bl6cage,ce,2721,6,16,11,csonly_280ms,2.171,valid,,,,,,0.046,1485,0.045,1480,-0.006,0,18,
c57bl6cage,ce,2721,6,17,11,csonly_280ms,2.171,valid,,,,,,0,785,-0.001,780,-0.005,0,18,
c57bl6cage,ce,2721,6,18,11,csonly_280ms,2.171,valid,,,,,,0.002,955,0.002,870,-0.008,0,31,
c57bl6cage,ce,2721,6,19,11,csonly_280ms,2.171,invalid,,,,,,0.002,763.6,0,760,-0.028,0,13,
c57bl6cage,ce,2721,6,20,11,csonly_280ms,2.171,valid,,,,,,0.026,571.4,0.025,570,0.002,0,27,
c57bl6cage,ce,2721,7,1,11,csonly_280ms,1.421,valid,660,0.211,770,0.211,770,0.211,770,0.211,770,0.169,16,19,285.1
c57bl6cage,ce,2721,7,2,11,csonly_280ms,1.421,valid,670,0.285,768.3,0.285,770,0.285,768.3,0.285,770,0.278,17,18,270.9
c57bl6cage,ce,2721,7,3,11,csonly_280ms,1.421,valid,,,,,,0.013,770,0.013,770,-0.009,0,17,
c57bl6cage,ce,2721,7,4,11,csonly_280ms,1.421,valid,680,0.277,821.7,0.277,820,0.277,821.7,0.277,820,0.143,14,17,193.5
c57bl6cage,ce,2721,7,5,11,csonly_280ms,1.421,valid,,,,,,0.087,1325,0.084,1320,-0.148,0,18,
c57bl6cage,ce,2721,7,6,11,csonly_280ms,1.421,valid,690,0.108,811.7,0.107,810,0.108,811.7,0.107,810,0.044,2,23,750
c57bl6cage,ce,2721,7,7,11,csonly_280ms,1.421,valid,650,0.135,671.9,0.134,670,0.135,671.9,0.134,670,-0.007,1,23,
c57bl6cage,ce,2721,7,8,11,csonly_280ms,1.421,valid,680,0.336,755,0.325,750,0.336,755,0.325,750,0.325,1,17,
c57bl6cage,ce,2721,7,9,11,csonly_280ms,1.421,invalid,710,0.211,809,0.211,810,0.211,809,0.211,810,0.014,3,20,267.7
c57bl6cage,ce,2721,7,10,11,csonly_280ms,1.421,valid,680,0.512,738.7,0.51,740,0.512,738.7,0.51,740,0.355,20,23,284.1
c57bl6cage,ce,2721,7,11,11,csonly_280ms,1.421,valid,650,0.277,751,0.277,750,0.277,751,0.277,750,0.277,2,21,277.7
c57bl6cage,ce,2721,7,12,11,csonly_280ms,1.421,valid,670,0.544,703.9,0.525,700,0.544,703.9,0.525,700,0.328,6,15,234.3
c57bl6cage,ce,2721,7,13,11,csonly_280ms,1.421,valid,920,0.319,974.4,0.306,970,0.319,974.4,0.306,970,0.004,1,21,
c57bl6cage,ce,2721,7,14,11,csonly_280ms,1.421,valid,,,,,,0.096,664.3,0.087,660,0.024,0,28,
c57bl6cage,ce,2721,7,15,11,csonly_280ms,1.421,valid,700,0.261,785,0.258,780,0.261,785,0.258,780,0.111,2,27,185.2
c57bl6cage,ce,2721,7,16,11,csonly_280ms,1.421,valid,690,0.338,748.6,0.337,750,0.338,748.6,0.337,750,0.337,2,11,313.2
c57bl6cage,ce,2721,7,17,11,csonly_280ms,1.421,valid,680,0.196,812.5,0.196,810,0.196,812.5,0.196,810,0.118,3,18,200
c57bl6cage,ce,2721,7,18,11,csonly_280ms,1.421,valid,,,,,,-0.002,880,0.047,510,-0.058,0,24,
c57bl6cage,ce,2721,7,19,11,csonly_280ms,1.421,valid,710,0.254,759.2,0.254,760,0.254,759.2,0.254,760,0.198,2,32,335.8
c57bl6cage,ce,2721,7,20,11,csonly_280ms,1.421,valid,,,,,,0.05,1011.7,0.05,1010,0.001,0,19,
c57bl6cage,ce,2721,8,1,11,csonly_280ms,2.168,valid,690,0.443,714.6,0.42,710,0.443,714.6,0.42,710,0.144,1,22,
c57bl6cage,ce,2721,8,2,11,csonly_280ms,2.168,valid,720,0.17,759.7,0.17,760,0.17,759.7,0.17,760,0.133,2,28,578.3
c57bl6cage,ce,2721,8,3,11,csonly_280ms,2.168,valid,670,0.657,727,0.655,730,0.657,727,0.655,730,0.59,6,14,189.5
c57bl6cage,ce,2721,8,4,11,csonly_280ms,2.168,valid,700,0.588,764,0.574,760,0.588,764,0.574,760,0.407,5,22,181.3
c57bl6cage,ce,2721,8,5,11,csonly_280ms,2.168,valid,,,,,,-0.002,765,-0.003,760,-0.007,0,22,
c57bl6cage,ce,2721,8,6,11,csonly_280ms,2.168,invalid,540,0.61,712.9,0.604,710,0.61,712.9,0.604,710,0.438,4,16,140.7
c57bl6cage,ce,2721,8,7,11,csonly_280ms,2.168,valid,660,0.547,724.6,0.522,720,0.547,724.6,0.522,720,0.361,19,25,277.3
c57bl6cage,ce,2721,8,8,11,csonly_280ms,2.168,valid,650,0.57,712.3,0.563,710,0.57,712.3,0.563,710,0.328,23,26,298.1
c57bl6cage,ce,2721,8,9,11,csonly_280ms,2.168,valid,740,0.562,796.1,0.536,800,0.562,796.1,0.536,800,0.094,2,22,311.6
c57bl6cage,ce,2721,8,10,11,csonly_280ms,2.168,valid,640,0.872,692,0.866,690,0.872,692,0.866,690,0.756,6,16,102.8
c57bl6cage,ce,2721,8,11,11,csonly_280ms,2.168,valid,660,0.481,764.2,0.475,760,0.481,764.2,0.475,760,0.42,7,20,218.4
c57bl6cage,ce,2721,8,12,11,csonly_280ms,2.168,invalid,500,0.482,869.5,0.482,870,0.482,869.5,0.482,870,0.076,2,18,348.4
c57bl6cage,ce,2721,8,13,11,csonly_280ms,2.168,valid,690,0.421,737,0.415,740,0.421,737,0.415,740,0.304,1,23,
c57bl6cage,ce,2721,8,14,11,csonly_280ms,2.168,valid,650,0.737,741.4,0.736,740,0.737,741.4,0.736,740,0.694,6,19,142.1
c57bl6cage,ce,2721,8,15,11,csonly_280ms,2.168,valid,680,0.493,703.5,0.472,700,0.493,703.5,0.472,700,0.223,5,26,173.1
c57bl6cage,ce,2721,8,16,11,csonly_280ms,2.168,valid,600,0.797,782.5,0.796,780,0.797,782.5,0.796,780,0.699,4,16,159.4
c57bl6cage,ce,2721,8,17,11,csonly_280ms,2.168,valid,720,0.602,767.6,0.592,770,0.602,767.6,0.592,770,0.315,1,20,
c57bl6cage,ce,2721,8,18,11,csonly_280ms,2.168,valid,660,0.43,743.5,0.422,740,0.43,743.5,0.422,740,0.404,2,23,245.1
c57bl6cage,ce,2721,8,19,11,csonly_280ms,2.168,valid,680,0.144,961.7,0.144,960,0.144,961.7,0.144,960,0.111,4,18,144.1
c57bl6cage,ce,2721,8,20,11,csonly_280ms,2.168,valid,710,0.221,745,0.21,740,0.221,745,0.21,740,0.21,1,19,
c57bl6cage,ce,2721,9,1,11,csonly_280ms,2.577,invalid,640,0.282,762.5,0.282,760,0.282,762.5,0.282,760,0.27,5,19,380.8
c57bl6cage,ce,2721,9,2,11,csonly_280ms,2.577,valid,610,0.36,691,0.359,690,0.36,691,0.359,690,0.263,2,15,177.7
c57bl6cage,ce,2721,9,3,11,csonly_280ms,2.577,valid,650,0.861,762.9,0.859,760,0.861,762.9,0.859,760,0.816,7,18,163.2
c57bl6cage,ce,2721,9,4,11,csonly_280ms,2.577,valid,630,0.496,705.4,0.485,710,0.496,705.4,0.485,710,0.361,1,13,
c57bl6cage,ce,2721,9,5,11,csonly_280ms,2.577,valid,630,0.594,748.3,0.593,750,0.594,748.3,0.593,750,0.593,4,14,148.7
c57bl6cage,ce,2721,9,6,11,csonly_280ms,2.577,valid,650,0.473,736.4,0.469,740,0.473,736.4,0.469,740,0.423,4,17,126.7
c57bl6cage,ce,2721,9,7,11,csonly_280ms,2.577,invalid,650,1.028,787.3,1.025,790,1.028,787.3,1.025,790,0.916,8,12,114.8
c57bl6cage,ce,2721,9,8,11,csonly_280ms,2.577,valid,990,0.211,1462.8,0.209,1460,0.211,1462.8,0.209,1460,-0.008,1,20,
c57bl6cage,ce,2721,9,9,11,csonly_280ms,2.577,valid,620,0.747,714.4,0.735,710,0.747,714.4,0.735,710,0.689,3,19,99.7
c57bl6cage,ce,2721,9,10,11,csonly_280ms,2.577,valid,630,0.902,756.4,0.898,760,0.902,756.4,0.898,760,0.891,3,14,74.3
c57bl6cage,ce,2721,9,11,11,csonly_280ms,2.577,valid,640,0.522,752.8,0.521,750,0.522,752.8,0.521,750,0.521,4,13,145.5
c57bl6cage,ce,2721,9,12,11,csonly_280ms,2.577,valid,660,0.639,766.8,0.637,770,0.639,766.8,0.637,770,0.598,7,15,119.1
c57bl6cage,ce,2721,9,13,11,csonly_280ms,2.577,valid,610,0.596,705,0.589,700,0.596,705,0.589,700,0.481,2,12,63.2
c57bl6cage,ce,2721,9,14,11,csonly_280ms,2.577,valid,640,0.633,754.4,0.63,770,0.633,754.4,0.63,770,0.626,2,16,685.4
c57bl6cage,ce,2721,9,15,11,csonly_280ms,2.577,valid,710,0.413,827.5,0.412,830,0.413,827.5,0.412,830,0.156,3,19,215.3
c57bl6cage,ce,2721,9,16,11,csonly_280ms,2.577,valid,720,0.266,836.8,0.264,840,0.266,836.8,0.264,840,0.097,3,15,628.5
c57bl6cage,ce,2721,9,17,11,csonly_280ms,2.577,valid,600,0.964,737.5,0.963,740,0.964,737.5,0.963,740,0.928,5,17,167.4
c57bl6cage,ce,2721,9,18,11,csonly_280ms,2.577,valid,650,1.003,821,1.003,820,1.003,821,1.003,820,0.728,12,14,156.8
c57bl6cage,ce,2721,9,19,11,csonly_280ms,2.577,valid,620,0.947,800,0.947,800,0.947,800,0.947,800,0.873,3,13,161.6
c57bl6cage,ce,2721,9,20,11,csonly_280ms,2.577,invalid,620,0.841,801.7,0.841,800,0.841,801.7,0.841,800,0.786,5,13,143.6
c57bl6cage,ce,2721,10,1,8,csonly_280ms,2.411,invalid,640,0.539,753.3,0.538,750,0.539,753.3,0.538,750,0.538,3,14,302.7
c57bl6cage,ce,2721,10,4,8,csonly_280ms,2.411,valid,650,0.563,734.1,0.559,730,0.563,734.1,0.559,730,0.526,6,15,170.9
c57bl6cage,ce,2721,10,7,8,csonly_280ms,2.411,valid,680,0.334,711.4,0.333,710,0.334,711.4,0.333,710,0.32,4,17,312.5
c57bl6cage,ce,2721,10,10,8,csonly_280ms,2.411,valid,640,0.354,719.7,0.354,720,0.354,719.7,0.354,720,0.287,3,17,387.2
c57bl6cage,ce,2721,10,13,8,csonly_280ms,2.411,valid,630,0.481,730.5,0.481,730,0.481,730.5,0.481,730,0.44,2,15,270.3
c57bl6cage,ce,2721,10,16,8,csonly_280ms,2.411,valid,640,0.391,687.7,0.388,690,0.391,687.7,0.388,690,0.338,2,16,152.3
c57bl6cage,ce,2721,10,19,8,csonly_280ms,2.411,invalid,610,0.827,741.9,0.824,740,0.827,741.9,0.824,740,0.774,7,15,81.3
c57bl6cage,ce,2721,10,22,8,csonly_280ms,2.411,valid,670,0.519,788.7,0.518,790,0.519,788.7,0.518,790,0.39,2,16,115
c57bl6cage,ce,2721,10,25,8,csonly_280ms,2.411,invalid,660,0.318,778.3,0.318,780,0.318,778.3,0.318,780,0.268,4,24,233
c57bl6cage,ce,2721,10,28,8,csonly_280ms,2.411,valid,650,0.447,779.3,0.447,780,0.447,779.3,0.447,780,0.414,19,30,215.3
c57bl6cage,controle,2722,1,1,11,csonly_280ms,1.852,valid,510,0.138,622.2,0.135,620,0.138,622.2,0.135,620,0.011,2,29,464.9
c57bl6cage,controle,2722,1,2,11,csonly_280ms,1.852,valid,970,0.396,1382.8,0.391,1380,0.396,1382.8,0.391,1380,-0.014,5,27,345.2
c57bl6cage,controle,2722,1,3,11,csonly_280ms,1.852,valid,,,,,,0.022,1005,0.019,610,-0.041,0,30,
c57bl6cage,controle,2722,1,4,11,csonly_280ms,1.852,valid,,,,,,0.075,695,0.07,690,0.005,0,28,
c57bl6cage,controle,2722,1,5,11,csonly_280ms,1.852,valid,660,0.101,778.8,0.1,780,0.101,778.8,0.1,780,-0.008,1,26,
c57bl6cage,controle,2722,1,6,11,csonly_280ms,1.852,valid,,,,,,0.046,685,0.045,680,0.028,0,30,
c57bl6cage,controle,2722,1,7,11,csonly_280ms,1.852,valid,,,,,,0.082,925,0.069,920,-0.066,0,25,
c57bl6cage,controle,2722,1,8,11,csonly_280ms,1.852,valid,,,,,,-0.015,1019.3,-0.015,530,-0.069,0,30,
c57bl6cage,controle,2722,1,9,11,csonly_280ms,1.852,valid,,,,,,0.01,689,0.01,690,-0.017,0,32,
c57bl6cage,controle,2722,1,10,11,csonly_280ms,1.852,valid,,,,,,0.004,740,0.08,1490,-0.001,0,24,
c57bl6cage,controle,2722,1,11,11,csonly_280ms,1.852,valid,,,,,,0.018,735,0.016,730,-0.001,0,20,
c57bl6cage,controle,2722,1,12,11,csonly_280ms,1.852,valid,,,,,,-0.011,525,-0.012,510,-0.076,0,28,
c57bl6cage,controle,2722,1,13,11,csonly_280ms,1.852,invalid,500,0.514,666.4,0.502,670,0.514,666.4,0.502,670,-0.13,4,18,323.5
c57bl6cage,controle,2722,1,14,11,csonly_280ms,1.852,valid,,,,,,-0.034,541,-0.034,540,-0.066,0,28,
c57bl6cage,controle,2722,1,15,11,csonly_280ms,1.852,valid,,,,,,-0.007,1428.3,-0.008,1430,-0.116,0,20,
c57bl6cage,controle,2722,1,16,11,csonly_280ms,1.852,valid,,,,,,-0.057,554.6,-0.07,550,-0.61,0,17,
c57bl6cage,controle,2722,1,17,11,csonly_280ms,1.852,valid,,,,,,-0.003,530,-0.003,530,-0.008,0,21,
c57bl6cage,controle,2722,1,18,11,csonly_280ms,1.852,valid,,,,,,0.081,673.3,0.076,670,-0.2,0,22,
c57bl6cage,controle,2722,1,19,11,csonly_280ms,1.852,valid,,,,,,0.015,641.7,0.015,560,-0.001,0,25,
c57bl6cage,controle,2722,1,20,11,csonly_280ms,1.852,valid,,,,,,0.046,792,0.045,790,0.029,0,27,
c57bl6cage,controle,2722,2,1,11,csonly_280ms,2.653,valid,,,,,,0.039,749,0.039,750,0.039,0,36,
c57bl6cage,controle,2722,2,2,11,csonly_280ms,2.653,valid,,,,,,0.017,1449,0.017,1450,-0.006,0,48,
c57bl6cage,controle,2722,2,3,11,csonly_280ms,2.653,valid,,,,,,0.02,1390.7,0.019,1390,-0.029,0,42,
c57bl6cage,controle,2722,2,4,11,csonly_280ms,2.653,valid,,,,,,-0.009,695,-0.01,630,-0.021,0,40,
c57bl6cage,controle,2722,2,5,11,csonly_280ms,2.653,valid,,,,,,0.005,572.5,0.016,510,-0.195,0,22,
c57bl6cage,controle,2722,2,6,11,csonly_280ms,2.653,valid,,,,,,0.085,758.3,0.084,760,0.065,0,42,
c57bl6cage,controle,2722,2,7,11,csonly_280ms,2.653,valid,,,,,,0.018,1018.8,0.018,1020,-0.005,0,48,
c57bl6cage,controle,2722,2,8,11,csonly_280ms,2.653,valid,,,,,,0.045,1318.3,0.045,1320,0.004,0,47,
c57bl6cage,controle,2722,2,9,11,csonly_280ms,2.653,valid,670,0.119,690.2,0.119,690,0.119,690.2,0.119,690,-0.02,1,20,
c57bl6cage,controle,2722,2,10,11,csonly_280ms,2.653,valid,810,0.253,883.1,0.245,880,0.253,883.1,0.245,880,-0.022,27,40,425.5
c57bl6cage,controle,2722,2,11,11,csonly_280ms,2.653,valid,660,0.177,700.6,0.177,700,0.177,700.6,0.177,700,0.034,1,25,
c57bl6cage,controle,2722,2,12,11,csonly_280ms,2.653,valid,,,,,,-0.031,547.5,-0.031,510,-0.043,0,43,
c57bl6cage,controle,2722,2,13,11,csonly_280ms,2.653,valid,670,0.168,722.6,0.163,720,0.168,722.6,0.163,720,0.005,1,31,
c57bl6cage,controle,2722,2,14,11,csonly_280ms,2.653,valid,680,0.175,1022.5,0.174,1020,0.175,1022.5,0.174,1020,0.02,24,29,339.2
c57bl6cage,controle,2722,2,15,11,csonly_280ms,2.653,valid,660,0.197,710.7,0.196,710,0.197,710.7,0.196,710,0.072,1,38,
c57bl6cage,controle,2722,2,16,11,csonly_280ms,2.653,valid,520,0.247,663,0.239,660,0.247,663,0.239,660,0.006,1,27,
c57bl6cage,controle,2722,2,17,11,csonly_280ms,2.653,valid,,,,,,0.011,552.5,0.011,550,-0.03,0,41,
c57bl6cage,controle,2722,2,18,11,csonly_280ms,2.653,valid,,,,,,0.096,713.3,0.093,710,0.022,0,30,
c57bl6cage,controle,2722,2,19,11,csonly_280ms,2.653,invalid,,,,,,-0.065,525,-0.058,510,-0.088,0,45,
c57bl6cage,controle,2722,2,20,11,csonly_280ms,2.653,invalid,680,0.897,1059.6,0.897,1060,0.897,1059.6,0.897,1060,0.147,9,19,186.9
c57bl6cage,controle,2722,3,1,11,csonly_280ms,2.671,valid,,,,,,-0.012,700.5,-0.012,700,-0.065,0,25,
c57bl6cage,controle,2722,3,2,11,csonly_280ms,2.671,valid,690,0.272,753.8,0.266,750,0.272,753.8,0.266,750,0.266,4,24,205.1
c57bl6cage,controle,2722,3,3,11,csonly_280ms,2.671,valid,650,0.207,860.5,0.207,860,0.207,860.5,0.207,860,0.181,14,23,258.7
c57bl6cage,controle,2722,3,4,11,csonly_280ms,2.671,valid,680,0.111,739,0.111,740,0.111,739,0.111,740,0.1,2,23,384.3
c57bl6cage,controle,2722,3,5,11,csonly_280ms,2.671,invalid,500,0.946,552.2,0.94,550,0.946,552.2,0.94,550,0.337,15,19,176.7
c57bl6cage,controle,2722,3,6,11,csonly_280ms,2.671,valid,,,,,,0.042,542,0.042,540,-0.041,0,31,
c57bl6cage,controle,2722,3,7,11,csonly_280ms,2.671,valid,640,0.532,739.8,0.532,740,0.532,739.8,0.532,740,0.49,6,24,258.6
c57bl6cage,controle,2722,3,8,11,csonly_280ms,2.671,valid,660,1.281,811.5,1.278,810,1.281,811.5,1.278,810,0.795,4,15,51.9
c57bl6cage,controle,2722,3,9,11,csonly_280ms,2.671,valid,640,0.434,783,0.434,780,0.434,783,0.434,780,0.4,6,18,186.6
c57bl6cage,controle,2722,3,10,11,csonly_280ms,2.671,valid,,,,,,-0.065,535,-0.066,510,-0.081,0,22,
c57bl6cage,controle,2722,3,11,11,csonly_280ms,2.671,valid,650,0.66,755,0.655,750,0.66,755,0.655,750,0.655,2,18,125
c57bl6cage,controle,2722,3,12,11,csonly_280ms,2.671,valid,720,0.255,821,0.254,820,0.255,821,0.254,820,0.086,3,25,173.9
c57bl6cage,controle,2722,3,13,11,csonly_280ms,2.671,invalid,,,,,,0.093,868,0.092,870,0.043,0,29,
c57bl6cage,controle,2722,3,14,11,csonly_280ms,2.671,invalid,550,0.996,709.1,0.996,710,0.996,709.1,0.996,710,0.588,4,18,84.4
c57bl6cage,controle,2722,3,15,11,csonly_280ms,2.671,invalid,,,,,,0.078,811.7,0.078,810,-0.027,0,24,
c57bl6cage,controle,2722,3,16,11,csonly_280ms,2.671,valid,730,0.181,809.7,0.181,810,0.181,809.7,0.181,810,0.043,1,23,
c57bl6cage,controle,2722,3,17,11,csonly_280ms,2.671,valid,,,,,,0.003,1080,0.003,1080,-0.001,0,16,
c57bl6cage,controle,2722,3,18,11,csonly_280ms,2.671,valid,670,0.643,781.7,0.642,780,0.643,781.7,0.642,780,0.492,2,18,128.9
c57bl6cage,controle,2722,3,19,11,csonly_280ms,2.671,valid,,,,,,-0.006,585,-0.007,550,-0.014,0,25,
c57bl6cage,controle,2722,3,20,11,csonly_280ms,2.671,valid,850,0.237,945,0.235,920,0.237,945,0.235,920,-0.012,4,22,352.4
c57bl6cage,controle,2722,4,1,11,csonly_280ms,1.462,valid,640,0.307,1231.2,0.307,1230,0.307,1231.2,0.307,1230,0.177,21,29,232.5
c57bl6cage,controle,2722,4,2,11,csonly_280ms,1.462,invalid,,,,,,0.093,742.5,0.092,740,0.085,0,31,
c57bl6cage,controle,2722,4,3,11,csonly_280ms,1.462,valid,670,0.317,694.1,0.298,690,0.317,694.1,0.298,690,0.257,8,34,386.5
c57bl6cage,controle,2722,4,4,11,csonly_280ms,1.462,valid,660,0.283,750.7,0.282,750,0.283,750.7,0.282,750,0.282,5,28,247.8
c57bl6cage,controle,2722,4,5,11,csonly_280ms,1.462,valid,660,0.329,705.6,0.318,710,0.329,705.6,0.318,710,0.126,3,33,141.8
c57bl6cage,controle,2722,4,6,11,csonly_280ms,1.462,valid,690,0.101,821,0.101,820,0.101,821,0.101,820,0.067,1,39,
c57bl6cage,controle,2722,4,7,11,csonly_280ms,1.462,valid,630,0.425,758.3,0.424,760,0.425,758.3,0.424,760,0.41,9,22,260.5
c57bl6cage,controle,2722,4,8,11,csonly_280ms,1.462,invalid,710,0.144,1309.4,0.144,1310,0.144,1309.4,0.144,1310,0.069,3,28,335.8
c57bl6cage,controle,2722,4,9,11,csonly_280ms,1.462,invalid,670,0.233,765,0.225,760,0.233,765,0.225,760,0.164,1,26,
c57bl6cage,controle,2722,4,10,11,csonly_280ms,1.462,valid,650,0.302,690.6,0.301,690,0.302,690.6,0.301,690,0.165,4,32,212.3
c57bl6cage,controle,2722,4,11,11,csonly_280ms,1.462,invalid,780,0.161,930,0.161,930,0.161,930,0.161,930,-0.113,3,23,363.6
c57bl6cage,controle,2722,4,12,11,csonly_280ms,1.462,valid,670,0.305,712.6,0.298,710,0.305,712.6,0.298,710,0.182,4,24,242.6
c57bl6cage,controle,2722,4,13,11,csonly_280ms,1.462,valid,,,,,,0.002,731,0.002,730,-0.067,0,43,
c57bl6cage,controle,2722,4,14,11,csonly_280ms,1.462,valid,670,1.04,763.9,1.031,760,1.04,763.9,1.031,760,0.921,19,24,254.8
c57bl6cage,controle,2722,4,15,11,csonly_280ms,1.462,valid,720,0.111,900,0.111,900,0.111,900,0.111,900,-0.046,1,24,
c57bl6cage,controle,2722,4,16,11,csonly_280ms,1.462,valid,680,0.451,1131.9,0.449,1130,0.451,1131.9,0.449,1130,0.264,17,23,281.7
c57bl6cage,controle,2722,4,17,11,csonly_280ms,1.462,valid,770,0.182,908.1,0.181,910,0.182,908.1,0.181,910,-0.038,5,23,369.6
c57bl6cage,controle,2722,4,18,11,csonly_280ms,1.462,valid,740,0.262,889.4,0.262,890,0.262,889.4,0.262,890,0.05,4,35,227.6
c57bl6cage,controle,2722,4,19,11,csonly_280ms,1.462,valid,670,0.288,790,0.288,790,0.288,790,0.288,790,0.213,4,21,88.6
c57bl6cage,controle,2722,4,20,11,csonly_280ms,1.462,valid,700,0.301,983.1,0.286,980,0.301,983.1,0.286,980,0.046,3,22,75.2
c57bl6cage,controle,2722,5,1,11,csonly_280ms,1.882,valid,680,0.575,790,0.575,790,0.575,790,0.575,790,0.5,2,24,500
c57bl6cage,controle,2722,5,2,11,csonly_280ms,1.882,valid,500,0.64,749.1,0.64,750,0.64,749.1,0.64,750,0.64,4,20,160.2
c57bl6cage,controle,2722,5,3,11,csonly_280ms,1.882,valid,680,0.678,801.2,0.678,800,0.678,801.2,0.678,800,0.55,2,21,266.1
c57bl6cage,controle,2722,5,4,11,csonly_280ms,1.882,valid,690,0.588,769.1,0.588,770,0.588,769.1,0.588,770,0.417,3,22,30.6
c57bl6cage,controle,2722,5,5,11,csonly_280ms,1.882,valid,680,0.958,847.5,0.956,790,0.958,847.5,0.956,790,0.845,7,17,77.3
c57bl6cage,controle,2722,5,6,11,csonly_280ms,1.882,valid,640,1.169,879,1.169,880,1.169,879,1.169,880,1.058,17,18,215.4
c57bl6cage,controle,2722,5,7,11,csonly_280ms,1.882,valid,700,0.361,767.7,0.358,770,0.361,767.7,0.358,770,0.3,1,27,
c57bl6cage,controle,2722,5,8,11,csonly_280ms,1.882,valid,690,0.853,805,0.852,800,0.853,805,0.852,800,0.804,5,19,206.7
c57bl6cage,controle,2722,5,9,11,csonly_280ms,1.882,valid,650,0.784,808.3,0.784,810,0.784,808.3,0.784,810,0.672,11,15,158.3
c57bl6cage,controle,2722,5,10,11,csonly_280ms,1.882,invalid,520,0.206,540,0.206,540,0.206,540,0.206,540,0.021,2,24,212.8
c57bl6cage,controle,2722,5,11,11,csonly_280ms,1.882,valid,550,0.173,571.8,0.171,570,0.173,571.8,0.171,570,-0.057,1,20,
c57bl6cage,controle,2722,5,12,11,csonly_280ms,1.882,valid,500,0.238,532.2,0.234,530,0.238,532.2,0.234,530,-0.042,4,23,328.9
c57bl6cage,controle,2722,5,13,11,csonly_280ms,1.882,valid,680,0.807,860,0.807,860,0.807,860,0.807,860,0.615,4,15,123.6
c57bl6cage,controle,2722,5,14,11,csonly_280ms,1.882,valid,660,1.341,785,1.334,780,1.341,785,1.334,780,1.249,17,19,217.1
